row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Blank_B.mzML Peak area,t2_BS_C.mzML Peak area,t0_BS_C.mzML Peak area,Blank_A.mzML Peak area,t1_BS_C.mzML Peak area,t5_BS_C.mzML Peak area,t3_BS_3.mzML Peak area,t2_BS_2.mzML Peak area,t3_BS_C.mzML Peak area,t2_BS_1.mzML Peak area,t3_BS_2.mzML Peak area,t1_BS_1.mzML Peak area,t2_BS_3.mzML Peak area,t1_BS_3.mzML Peak area,t1_BS_2.mzML Peak area,t3_BS_1.mzML Peak area,t4_BS_C.mzML Peak area,t6_BS_C.mzML Peak area,t4_BS_2.mzML Peak area,t0_BS_3.mzML Peak area,t0_BS_2.mzML Peak area,t7_BS_C.mzML Peak area,t8_BS_C.mzML Peak area,t7_BS_2.mzML Peak area,t9_BS_C.mzML Peak area,t8_BS_1.mzML Peak area,t7_BS_3.mzML Peak area,t7_BS_1.mzML Peak area,t8_BS_2.mzML Peak area,t6_BS_1.mzML Peak area,t4_BS_3.mzML Peak area,t4_BS_1.mzML Peak area,t5_BS_3.mzML Peak area,t6_BS_2.mzML Peak area,t5_BS_1.mzML Peak area,t6_BS_3.mzML Peak area,t0_BS_1.mzML Peak area,t9_BS_1.mzML Peak area,t5_BS_2.mzML Peak area,t8_BS_3.mzML Peak area,t9_BS_3.mzML Peak area,t9_BS_2.mzML Peak area,
6894,364.3415471084667,6.258196,,,,,,,,,,,170870.02,64888.434,0,510944.4,43751.523,55574.04,0,76358.34,0,0,0,0,0,0,0,0,0,20548.186,57711.934,103299.484,112688.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60243.945,0,0,0,0,0,
6895,327.250434485377,6.258434,,,,,,,,,,,0,0,0,0,0,0,0,23610.469,34247.633,31020.285,20986.074,28585.604,29569.807,31320.71,29299.053,35332.355,30166.137,23157.566,0,24621.943,0,44121.09,0,40628.25,32617.186,0,32044.992,43886.92,35706.633,27726.352,0,31849.445,27961.898,28757.787,0,20709.35,22187.15,36263.926,23627.73,41211.082,46258.14,29475.254,
6897,298.3465530811718,6.259269,,,,,,,,,,,0,0,0,0,0,275467.8,43266.58,191566.61,148804.86,130263.63,145194.53,148923.31,265980.66,132523.52,186848.33,64847.086,142981.55,921584.3,42874.152,22011.46,19704.32,0,0,74627.04,518184.5,385552.72,122947.92,458289.38,494964.97,80644.414,15803.016,33803.395,24917.91,76211.234,59087.016,0,86172.29,35852.95,89852.4,1069204.5,143861.75,89689.4,
6899,702.8627424003411,6.2603316,,,,,,,,,,,0,93013.04,0,0,102502.73,0,0,0,0,12079.601,0,10981.401,0,0,9474.412,0,0,10391.128,0,0,0,0,0,14066.505,20294.176,0,0,0,0,0,0,9828.565,0,13739.757,0,0,0,16733.975,0,0,0,0,
6900,467.27892580676826,6.2604957,,,,,,,,,,,0,0,0,0,0,81368.31,102770.4,129893.37,105177.65,110112.43,130550.49,161315.72,140395.55,126648.66,168894.06,119613.67,87265.73,76361.26,119538.375,0,0,39755.887,33099.33,32684.72,30144.592,40337.023,25529.076,34846.293,32515.39,69471.81,121243.24,108464.33,100234.88,86148.91,101091.766,82777.17,0,29216.451,105800.37,30839.822,30983.371,53057.6,
6901,341.2658959112476,6.26062,,,,,,,,,,,0,0,0,0,0,0,32728.066,37405.016,34364.188,38000.496,39544.258,48529.32,44192.64,37133.652,37375.83,34426.08,32565.943,23175.602,30308.55,34876.598,0,0,34863.27,31010.256,38226.242,0,0,33691.105,0,36260.004,0,34226.906,32485.938,25168.111,30731.223,21022.629,32676.113,32968.625,23018.01,39057.52,24642.742,0,
6902,319.1901365565058,6.2606483,,,,,,,,,,,0,0,0,0,0,68590.99,85829.7,117956.45,86372.42,95825.1,109032.63,134318.02,111522.99,107219.09,140228.27,104666.695,74859.66,68690.29,96744.03,0,0,29059.564,0,29841.38,0,26937.246,0,27909.506,26069.02,56496.105,97452.2,91191.89,83311.28,64441.594,79811.83,67613.79,0,23470.986,86290.945,24155.047,0,37970.42,
6903,540.3683330098124,6.260813,,,,,,,,,,,0,0,0,0,0,567885.25,698784.25,885519.2,710408.3,785926.6,809566.1,1013071.44,944426.25,847465.5,1061375.2,880137.25,627025.7,428348.12,791014.8,0,0,336168.0,242268.47,266907.7,278024.84,308430.28,224858.81,267594.97,269001.22,502788.66,812843.75,744782.25,665824.0,580104.25,634120.3,515415.38,0,231447.61,706262.0,238906.45,287890.94,368550.12,
6904,621.4748351926984,6.2611747,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9321.675,19710.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34661.285,0,0,0,0,0,
6905,489.26092483205105,6.261403,,,,,,,,,,,0,0,0,0,0,417127.16,432940.47,522558.62,503856.38,462569.3,455540.5,472239.62,491919.7,385800.75,509832.8,551009.9,449270.75,345796.75,486859.94,0,0,276519.8,184542.33,241274.69,202227.9,244180.38,202049.05,247531.08,244242.97,389572.84,540814.0,521989.84,429618.7,475287.22,435713.8,365583.75,0,188928.06,467600.97,226387.39,224229.58,296410.8,
6906,505.23435318371645,6.261621,,,,,,,,,,,0,0,0,0,0,0,0,57704.844,59027.07,52515.14,39260.184,51744.465,0,38692.14,48038.484,60334.117,48833.008,33121.02,46470.68,0,0,35451.938,21618.314,34975.637,24023.43,28638.293,28306.117,32529.229,34302.24,0,0,59595.336,45539.812,60550.734,47362.16,38334.39,0,26479.51,48599.266,30216.549,25044.91,31671.217,
6907,247.16638793018956,6.26246,,,,,,,,,,,0,0,0,0,0,122232.66,103343.02,101203.28,122650.23,147942.69,87718.3,133944.69,93878.16,106966.58,113175.1,136634.16,129745.125,123338.48,98653.18,60199.69,65044.254,204822.5,188178.22,178228.33,235347.22,200911.75,203920.08,205824.05,211904.83,163747.03,113185.125,132291.66,0,135039.8,103986.766,105308.14,75828.125,205410.31,104549.91,189815.53,234419.62,147100.77,
6908,437.1929801847052,6.2632093,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93140.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30387.562,0,0,0,0,0,
6910,497.2787043819265,6.264253,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26221.566,73903.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106669.61,0,0,0,0,0,
6911,519.2608623659747,6.264253,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15105.103,34265.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59430.99,0,0,0,0,0,
6917,430.91348813757037,6.2650437,,,,,,,,,,,0,0,0,0,0,51731.688,45214.562,48114.062,56738.207,55932.95,32294.217,57756.19,40664.816,54287.875,0,0,54422.973,45314.15,42164.01,11113.208,0,0,67054.08,0,93500.61,83985.35,65132.086,81959.914,0,68684.27,41757.492,0,0,53584.28,0,0,0,0,0,83223.56,0,0,
6926,548.3858330379188,6.2672963,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723345.6,1575772.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641358.0,0,0,0,0,0,
6930,634.8758046305127,6.2690244,,,,,,,,,,,0,0,0,0,148170.47,0,0,0,0,17685.836,9306.679,0,0,0,0,0,0,14787.926,0,0,0,0,0,0,26748.361,0,19050.479,0,0,0,0,0,0,19293.133,0,0,0,0,0,0,0,0,
6931,498.90098039220044,6.2691817,,,,,,,,,,,0,0,0,0,0,0,0,0,39339.44,0,18753.244,31522.39,0,0,0,0,0,0,18538.81,0,0,0,39421.652,0,57885.31,50238.695,38172.1,48175.715,0,0,26394.55,0,0,34814.477,0,0,0,0,0,0,0,0,
6932,520.4852435271063,6.2702303,,,,,,,,,,,65493.805,0,0,213798.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6933,475.2966351553998,6.2702947,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61553.7,332814.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263094.12,0,0,0,0,0,
6934,492.32308440001526,6.270392,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30754.63,76575.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156324.9,0,0,0,0,0,
6937,767.4812066845546,6.27098,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31562.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6939,270.31503420491237,6.271136,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,24764.562,0,53195.69,257521.25,0,0,0,0,0,0,121298.03,71016.95,22192.033,82485.88,60003.625,53008.766,51933.59,52171.184,0,0,0,0,0,0,0,0,0,0,88941.734,81514.88,0,
6941,366.29963904272495,6.2733903,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84146.484,94955.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87501.35,0,0,0,0,0,
6942,457.3992904948923,6.2733903,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120800.71,150846.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108529.62,0,0,0,0,0,
6944,325.27110898951037,6.274632,,,,,,,,,,,0,0,0,16747.947,0,0,0,31028.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16619.91,0,0,0,0,0,
6946,1102.6348041381982,6.277789,,,,,,,,,,,0,0,0,0,0,0,39679.977,46228.586,46933.363,35304.03,33818.645,49141.984,37103.055,44777.617,0,0,0,0,0,23967.004,16968.836,0,25988.32,29202.691,118270.164,25047.898,24540.904,26028.236,0,0,0,0,0,40184.883,0,0,12472.6,30875.025,0,31212.904,0,25089.83,
6949,566.888364762753,6.279174,,,,,,,,,,,0,0,0,0,0,25046.852,20999.986,23958.625,24631.434,0,0,23087.77,12181.167,0,0,0,0,19359.209,0,0,0,0,29222.81,30069.35,42369.43,36656.508,0,0,0,0,0,0,0,26950.398,0,0,0,0,11507.186,0,0,0,
6950,1080.6535892274703,6.2798495,,,,,,,,,,,0,16331.766,14663.989,0,0,188626.92,159777.03,168814.06,174121.69,152601.62,140711.14,179007.48,164499.72,511732.3,157041.64,163265.47,174217.17,129485.016,156752.84,93306.516,88751.84,101835.55,0,0,452980.22,0,0,0,0,161619.58,148556.28,173822.42,109954.7,171376.25,149018.62,133283.78,70279.09,426799.84,143727.48,422855.88,0,102004.84,
6951,254.24760937061686,6.2800364,,,,,,,,,,,0,0,0,0,0,40474.355,63669.195,63463.684,15515.883,53135.844,77821.52,45742.246,60249.08,55499.105,75064.67,66052.7,44986.133,35926.242,55714.113,0,0,22288.098,17689.645,22560.068,0,26348.371,21525.79,22677.941,20571.6,38969.305,52759.086,46667.508,52198.36,51468.363,49342.61,44587.906,0,0,55979.86,19785.584,0,27614.611,
6952,600.4245725462321,6.2802415,,,,,,,,,,,0,0,0,0,0,8031.567,8963.987,16764.438,10263.443,0,0,0,14261.274,17646.033,14963.472,14772.346,9100.862,0,13746.139,0,0,0,0,0,0,0,0,0,0,0,12482.286,13483.609,11292.13,4659.1294,5707.2607,0,0,0,10351.514,0,0,0,
6955,242.2475524832768,6.2828746,,,,,,,,,,,0,0,0,0,0,54835.41,77063.25,74173.44,77374.234,0,76895.734,65399.812,0,0,0,75301.64,62556.32,45586.227,68408.76,0,0,26521.4,19665.85,0,0,0,24961.178,0,0,0,72602.6,0,0,59945.062,62610.977,51171.44,0,19479.748,0,25109.791,0,33197.49,
6956,284.29459112531106,6.2828884,,,,,,,,,,,0,0,0,0,0,17591.357,43607.344,51910.523,44693.758,29932.957,41890.227,43765.566,48580.36,44904.188,51413.523,50398.39,39994.758,25303.58,40157.113,0,0,13362.62,11106.519,12626.471,0,21525.955,12258.266,10293.714,12097.226,32724.246,0,39154.98,40481.996,35933.09,26333.854,32642.256,0,0,23981.684,9202.386,9640.955,23545.438,
6959,731.4832206988093,6.286785,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24484.172,0,0,0,0,0,0,0,0,0,0,0,0,22675.305,0,0,0,0,
6960,294.93882366151354,6.2878876,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9367.854,0,0,0,0,10419.787,0,21716.885,20391.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6961,1091.643226042479,6.2898655,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,12199.691,17507.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13353.602,0,0,0,0,0,33979.957,0,0,
6962,794.6487304720936,6.291455,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,18688.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11011.971,22927.256,0,0,0,0,0,0,0,0,0,0,
6964,1053.723659228778,6.2919283,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25916.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6965,326.3780589428461,6.292089,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52839.387,0,0,0,0,0,25585.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6975,1036.6896336371183,6.298898,,,,,,,,,,,0,36125.23,39785.305,0,27552.568,1.0237788E7,9680970.0,8308065.0,8751711.0,8606286.0,9163178.0,9088052.0,8505392.0,8057798.5,8880668.0,8273940.5,9490795.0,1.0616204E7,8316229.0,8727165.0,7067699.5,5628083.0,5576417.0,5353299.5,4153912.2,5328833.5,5966045.0,5341596.0,6205881.5,1.0341356E7,9944172.0,8728354.0,1.0342639E7,1.0616009E7,9332319.0,1.1142406E7,8090712.5,4888367.5,9266844.0,6154749.0,5639589.0,6406452.0,
6983,808.6669909649281,6.2995877,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,45021.37,0,29994.809,40133.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6985,1109.7786273649447,6.29998,,,,,,,,,,,0,0,0,0,0,1063864.2,1214151.9,836905.2,1012084.25,946358.75,1058280.8,986229.3,933749.1,865819.75,996919.94,850152.25,1079382.0,1207408.1,855958.5,1198578.0,984211.7,678705.56,547235.25,543838.0,340951.1,610150.44,635642.0,548282.06,716031.5,1163408.9,1157579.8,888604.8,1170159.1,1054434.8,915576.44,1123370.9,1243181.8,446355.44,908195.3,644773.44,615679.56,671547.75,
6987,254.2475904654556,6.300299,,,,,,,,,,,0,0,0,0,0,0,0,0,53476.54,0,0,0,0,0,0,0,0,0,11958.046,0,0,0,0,0,0,0,0,0,0,0,13433.259,0,0,0,0,0,0,0,0,0,0,0,
6992,545.8089567429482,6.3020725,,,,,,,,,,,0,0,0,0,0,0,26747.68,0,0,21534.666,24478.84,16734.754,0,16284.914,0,26709.264,25712.05,23540.178,19029.041,20637.0,23478.371,0,0,0,0,0,0,0,0,23696.125,0,21651.424,22145.393,0,23624.33,24927.152,27642.428,15860.517,0,0,0,19640.744,
6993,1058.6710147192723,6.3022547,,,,,,,,,,,0,61474.438,48028.04,0,46678.074,1.3094155E7,1.1325504E7,1.1427234E7,1.1173218E7,1.088884E7,1.1929345E7,9612323.0,1.1348299E7,9262641.0,9694370.0,1.2090218E7,1.1485214E7,1.1709004E7,1.186856E7,7566978.5,5777531.5,7408000.5,8567333.0,8191829.5,7768471.5,7285566.5,8729557.0,7861303.0,8420122.0,1.216447E7,1.1559956E7,1.2454841E7,1.1858824E7,1.3822025E7,1.2916211E7,1.3426711E7,6338306.0,8416536.0,1.2595696E7,9218753.0,8104331.5,9117731.0,
6994,766.6177799241832,6.30238,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28137.438,24645.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53152.375,0,0,0,0,0,
6998,519.350363727589,6.303095,,,,,,,,,,,0,0,0,0,0,0,0,0,52371.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33098.875,0,
7001,518.8480958777216,6.3033795,,,,,,,,,,,0,0,0,0,0,103324.25,90472.04,60278.305,72437.76,81144.26,89892.27,57202.523,82153.336,52310.152,55747.707,72108.32,108098.64,86658.53,74756.58,56696.113,47249.91,58853.71,60183.062,54626.707,49641.03,48028.88,64361.848,41721.707,67292.67,90296.89,106684.625,88099.86,87958.01,120101.266,100418.06,98880.52,37581.902,55326.22,85517.234,75471.38,0,69736.64,
7002,507.2719183420181,6.303479,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18454.31,0,0,0,0,0,0,0,0,0,16819.918,0,0,0,0,25232.836,0,0,0,13405.557,0,0,0,0,0,0,22524.352,0,
7003,1074.6442928853942,6.3037667,,,,,,,,,,,0,0,0,0,0,101126.875,0,93323.78,95688.49,102150.625,101155.61,97268.92,107945.086,91084.47,87203.98,102681.836,106353.4,0,97576.984,85905.76,61548.105,61875.254,72360.24,72823.52,62193.66,64703.92,70096.95,61804.81,75837.91,88404.44,0,109196.19,0,130065.86,111399.88,0,71533.97,73206.54,0,72035.27,72553.695,79093.984,
7007,780.6359254428826,6.304013,,,,,,,,,,,0,0,0,0,0,0,31726.021,0,0,0,18936.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11232.594,0,0,0,
7008,546.8085694609238,6.304993,,,,,,,,,,,0,0,0,0,0,0,17833.623,0,20376.684,0,19719.127,0,0,0,0,18782.504,0,20865.105,6369.1,11111.373,12445.007,0,18200.629,14474.05,17348.57,0,17571.13,0,0,0,0,0,0,0,0,0,13093.6,0,0,17481.848,15729.879,0,
7019,1082.6585974319137,6.3083396,,,,,,,,,,,0,0,0,0,0,0,0,77076.69,0,29863.303,0,0,0,0,0,0,0,0,79271.77,0,0,0,0,0,83920.734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57542.125,
7020,256.263240766105,6.3087487,,,,,,,,,,,125282.74,53460.188,76085.81,257896.9,63467.387,49610.812,44814.836,49890.527,64675.145,49956.367,44923.246,68286.75,50652.633,71311.29,60359.29,40690.473,54436.496,27991.963,39900.1,87862.37,99126.33,31201.945,33103.023,33279.188,29385.635,36945.18,34512.336,33277.918,33365.57,28033.527,36362.586,40012.79,32520.107,29847.555,32656.04,42361.793,114713.984,31740.771,49038.28,44772.098,40344.242,34132.312,
7022,768.6345327138113,6.3088503,,,,,,,,,,,0,0,0,0,0,0,0,27358.584,15659.209,41340.18,0,97068.67,36823.754,47424.883,82890.48,14533.949,0,0,0,266253.72,177769.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7025,754.6172599566705,6.309644,,,,,,,,,,,0,0,0,0,0,0,0,24498.174,0,0,0,25929.105,0,40729.035,48258.008,0,0,0,0,171926.75,212035.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471147.8,0,0,0,0,0,
7030,389.23526780473145,6.3108582,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66910.2,94319.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66875.2,0,0,0,0,0,
7034,795.6538678947231,6.313159,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15138.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7035,226.1799026290783,6.3132696,,,,,,,,,,,0,0,0,8566.294,0,69012.016,8511.714,41441.355,12906.4375,16780.912,30554.535,37692.844,8958.412,0,45922.523,52145.22,94351.43,56079.875,35569.676,7247.4756,0,39436.742,15851.549,0,32504.312,62826.31,10100.4795,64619.805,12019.481,75789.67,16421.23,38112.35,88552.59,36060.586,80698.984,9298.422,0,55418.195,52409.34,37534.812,28103.787,32820.64,
7036,794.6494586653997,6.3133044,,,,,,,,,,,0,0,0,0,0,0,30903.656,74648.25,42312.797,45867.08,29782.309,200694.62,60947.93,152950.0,177981.66,32063.344,37056.26,0,25094.96,723738.0,456724.22,0,0,0,0,0,0,0,0,0,24501.854,13034.817,14899.515,0,0,0,27383.617,0,0,0,0,0,
7042,473.3446882302979,6.316061,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12165.554,0,0,0,0,0,19038.646,17315.146,12638.033,0,0,0,0,23261.555,25703.72,0,0,0,16378.393,22021.168,15158.28,0,0,27042.508,0,0,0,0,0,0,0,0,13818.077,
7044,780.6344090491042,6.3179564,,,,,,,,,,,0,0,0,0,0,19800.875,18637.107,83365.12,51683.234,84682.734,20388.736,184231.67,58434.15,140743.2,167334.92,53167.45,0,0,14327.111,588958.6,752822.06,0,0,0,0,0,0,0,0,15784.004,29131.178,29439.615,20478.809,0,0,0,1681451.2,0,19330.535,0,0,0,
7045,286.3103016345347,6.318703,,,,,,,,,,,0,0,0,0,0,0,116001.58,0,54090.66,0,0,0,0,147227.75,29786.877,0,0,0,53100.832,0,0,23706.125,0,41673.33,61204.754,60671.78,26319.514,69458.91,39085.465,0,35333.273,73280.06,95437.32,52070.79,46380.426,102751.79,0,83896.42,55176.062,90105.95,152053.98,71999.58,
7048,242.24755500278795,6.3213573,,,,,,,,,,,0,0,0,0,0,214859.77,0,298340.75,314726.38,357024.88,0,260217.64,352177.94,291373.56,429369.06,313182.4,0,189722.75,533992.44,0,0,0,92596.914,188350.75,123654.44,170041.28,136972.34,169569.62,179793.05,310151.1,299681.47,337373.97,362264.22,278710.38,266001.34,245595.11,0,90824.45,0,123540.32,267920.38,166359.58,
7051,399.307709400031,6.321796,,,,,,,,,,,0,0,0,0,0,13810.297,19293.479,23772.764,27198.307,20710.957,20884.752,0,21380.852,16725.395,29455.615,24624.87,44393.8,27345.97,45524.61,22945.0,25025.105,0,0,40887.06,0,0,21659.71,0,16176.432,0,20298.623,24529.123,0,28120.69,20573.957,0,27781.441,34944.1,48811.92,0,43810.977,0,
7052,738.5877140935867,6.3218727,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,99562.67,0,56769.426,46622.773,0,0,0,0,227506.2,315783.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337019.1,0,0,0,0,0,
7053,575.4131352227349,6.3223457,,,,,,,,,,,0,0,0,0,0,31687.79,15147.128,0,15970.307,0,0,0,0,0,0,0,0,18239.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10075.795,0,0,0,0,0,17788.44,15095.848,19213.158,
7055,209.15336523081058,6.3230753,,,,,,,,,,,0,0,0,0,0,8935.808,0,0,0,0,0,0,0,0,0,0,15681.79,7536.1733,0,0,0,6589.6367,0,0,0,0,0,20964.89,0,10230.246,0,0,12456.618,6087.6924,8675.076,0,0,0,0,0,0,0,
7059,284.29446218917013,6.3261123,,,,,,,,,,,0,0,0,0,0,42729.97,54164.145,58126.773,61048.367,60441.008,55926.754,51917.2,52886.688,46629.79,55880.453,58757.688,48757.312,34675.31,46167.34,69469.164,85440.31,22378.455,16664.246,22830.047,14543.737,11951.336,21794.104,22166.418,23305.896,42953.457,56256.527,53733.484,50807.703,46541.36,43085.445,40288.91,205175.95,16598.453,51699.656,21559.727,20392.574,29230.172,
7061,560.5035273736564,6.326426,,,,,,,,,,,0,0,0,92397.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7063,226.17990499194903,6.3273826,,,,,,,,,,,0,0,0,6344.2305,0,0,0,0,12457.985,18530.402,0,0,11923.503,0,0,0,0,0,0,0,0,0,15167.365,0,0,0,9295.242,0,9958.249,0,0,0,0,0,0,0,0,0,0,0,0,0,
7064,1080.6534340991307,6.327813,,,,,,,,,,,0,0,0,0,13397.651,394018.16,388414.22,402742.66,386221.38,367886.4,451317.47,357424.4,443136.97,0,383810.8,409591.12,381855.75,407639.75,423959.47,308645.16,203927.97,248977.45,411887.8,381005.47,0,369356.53,391134.66,379997.22,382067.53,382309.94,436007.16,396951.16,431420.0,416537.62,445761.38,424742.8,257132.95,0,462302.16,0,395204.47,321307.94,
7066,1170.622199915521,6.3284116,,,,,,,,,,,0,0,0,0,0,20810.137,21901.863,18167.559,13175.483,16010.002,21677.21,15224.773,7789.6455,18371.395,18628.727,20605.191,0,16311.229,25042.645,0,0,10050.391,0,0,0,13496.167,10299.812,10741.213,11425.822,15819.0205,23386.598,0,25193.904,10085.385,24809.41,17251.34,0,0,26301.387,12135.155,14029.692,17418.812,
7067,1091.6443762101405,6.328926,,,,,,,,,,,0,0,0,0,0,44187.625,43238.438,48023.004,43720.336,43057.55,49587.46,44137.57,56295.824,40419.617,48535.81,48453.89,42938.93,44190.797,47476.164,33521.77,16958.158,32797.152,38709.043,34866.613,34926.55,34909.82,35948.11,31888.87,33205.164,40313.215,49155.09,44707.46,46816.992,35367.742,53526.98,41545.312,26341.135,32659.744,52692.94,12725.906,35409.51,39608.434,
7068,459.41530360230666,6.3292975,,,,,,,,,,,16939.02,0,21339.787,50690.895,31653.348,10665.494,0,0,0,0,0,21249.686,0,0,16943.293,0,27253.838,9044.502,0,0,0,0,0,0,0,16935.678,0,0,0,0,0,0,23677.795,5966.033,13558.573,0,0,17482.094,0,0,0,0,
7069,800.6166859070424,6.329416,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19968.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7070,1092.1457526806535,6.329393,,,,,,,,,,,0,0,0,0,0,50247.754,51305.723,56740.17,52193.78,49335.254,59862.723,51925.637,64599.59,47698.043,54196.83,59179.527,48702.867,51102.332,57773.355,0,20898.967,37136.41,42477.098,39884.836,0,44648.97,38533.242,37960.85,37959.902,49582.72,58036.254,54410.223,56628.07,17442.26,64466.676,55304.89,32480.928,40601.484,63898.953,45991.465,40793.9,48536.74,
7071,545.4028251608646,6.3297596,,,,,,,,,,,0,0,0,0,0,16996.35,17899.09,17128.738,18635.05,0,19926.715,0,0,0,0,24377.82,0,43245.035,0,0,0,0,0,0,0,0,0,0,0,20355.809,0,32104.562,0,0,0,0,0,0,19583.816,0,0,21427.621,
7073,207.1239310455379,6.3300138,,,,,,,,,,,0,434745.84,0,0,0,27885.707,188446.69,40187.652,28371.857,327643.5,0,0,14349.576,37895.06,28607.57,25737.268,56463.695,26627.395,54394.617,0,0,153694.4,24510.227,0,206289.89,129636.836,0,22994.096,23603.164,0,28763.941,222070.44,25322.451,149615.03,0,47637.258,0,256524.55,34780.086,31056.438,196081.62,81943.484,
7074,531.3867098469714,6.3305774,,,,,,,,,,,0,59837.508,0,0,0,17458.586,26226.54,0,0,10164.331,18583.277,0,0,11187.203,0,0,21706.896,0,0,0,0,25288.418,0,0,0,0,0,0,15970.206,22404.982,0,0,0,0,0,25079.57,0,0,0,19043.066,20590.025,0,
7075,198.18509702663277,6.3306804,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946.2764,0,0,0,0,0,0,0,0,0,0,0,0,5844.248,0,0,8323.672,0,0,0,0,0,0,0,0,0,
