row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Blank_B.mzML Peak area,t2_BS_C.mzML Peak area,t0_BS_C.mzML Peak area,Blank_A.mzML Peak area,t1_BS_C.mzML Peak area,t5_BS_C.mzML Peak area,t3_BS_3.mzML Peak area,t2_BS_2.mzML Peak area,t3_BS_C.mzML Peak area,t2_BS_1.mzML Peak area,t3_BS_2.mzML Peak area,t1_BS_1.mzML Peak area,t2_BS_3.mzML Peak area,t1_BS_3.mzML Peak area,t1_BS_2.mzML Peak area,t3_BS_1.mzML Peak area,t4_BS_C.mzML Peak area,t6_BS_C.mzML Peak area,t4_BS_2.mzML Peak area,t0_BS_3.mzML Peak area,t0_BS_2.mzML Peak area,t7_BS_C.mzML Peak area,t8_BS_C.mzML Peak area,t7_BS_2.mzML Peak area,t9_BS_C.mzML Peak area,t8_BS_1.mzML Peak area,t7_BS_3.mzML Peak area,t7_BS_1.mzML Peak area,t8_BS_2.mzML Peak area,t6_BS_1.mzML Peak area,t4_BS_3.mzML Peak area,t4_BS_1.mzML Peak area,t5_BS_3.mzML Peak area,t6_BS_2.mzML Peak area,t5_BS_1.mzML Peak area,t6_BS_3.mzML Peak area,t0_BS_1.mzML Peak area,t9_BS_1.mzML Peak area,t5_BS_2.mzML Peak area,t8_BS_3.mzML Peak area,t9_BS_3.mzML Peak area,t9_BS_2.mzML Peak area,
7346,383.3127895616256,6.4241695,,,,,,,,,,,5022.074,4245.3467,2917.0562,2608.0474,4424.757,14453.167,2720.0244,3435.1514,5214.058,2590.5718,13377.926,3554.7688,2936.5771,2828.1313,1346.2228,4311.389,4291.1895,24587.246,3779.609,2556.4631,1415.0009,6283.8994,5925.692,4666.32,7208.5146,6145.2354,5512.7544,6653.811,7162.4194,4964.3833,3409.4348,7450.68,3706.2043,3854.441,4385.343,2711.3855,1092.8438,5195.382,3818.281,5774.956,4302.757,5219.6367,
7347,780.6340673454952,6.406495,,,,,,,,,,,1286008.0,41805.387,332858.8,0,82407.164,12309.693,20061.562,34222.93,18885.398,44823.293,23656.898,83913.305,27794.271,64068.06,85979.93,23557.707,7777.102,9437.533,14832.738,262025.28,369715.75,696.2989,0,0,0,0,0,0,0,9797.659,14953.22,15393.136,10807.99,9454.533,9609.0,3213.4563,505177.03,0,11432.672,793.55396,0,0,
7348,1123.7947939276673,6.3971405,,,,,,,,,,,0,0,0,0,0,20602.166,23943.533,22895.662,42890.39,42465.8,31522.404,51767.1,20246.514,34876.633,28986.824,38537.594,24229.23,18499.055,18949.521,32573.715,28593.395,18825.645,13399.25,15888.67,12250.866,10509.508,17496.41,14202.782,17612.71,19508.209,22771.209,16564.604,21228.19,45457.03,37790.707,22662.72,35307.17,13450.184,20499.07,18732.158,13758.151,18844.717,
7353,434.41990549173346,6.424513,,,,,,,,,,,6789.106,0,2107.6057,8282.4,0,3701.9604,0,0,0,0,4311.2603,0,0,0,0,0,0,6613.688,0,2681.5354,3768.5312,0,0,0,0,607.3231,0,0,0,0,0,1983.3911,0,0,0,0,2416.0332,0,0,0,0,0,
7355,512.4760155847194,6.443545,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522.3376,34101.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57087.48,0,0,0,0,0,
7357,1058.6716332673088,6.434636,,,,,,,,,,,0,0,0,0,0,1916990.6,1520953.4,929766.9,1417004.8,1023205.56,1434872.1,723574.5,1072052.4,612777.4,825753.3,1066050.1,1697050.5,1893727.1,1205633.4,581956.3,366244.56,613425.2,502021.0,502403.9,325919.78,476305.12,649238.0,501543.03,625434.9,1815872.9,2052537.5,1313431.6,2124699.8,1780103.6,1325510.8,2525033.8,438119.44,399811.0,1473888.0,766749.3,576432.3,691406.0,
7358,207.12394790812908,6.4178534,,,,,,,,,,,14975.482,22933.756,30548.389,581.87366,58590.457,123378.79,22786.256,62594.008,62610.492,57985.28,44571.633,53503.33,36061.406,23835.908,28607.57,62176.945,41779.367,9022.905,25032.7,20073.248,34707.62,63696.29,32259.252,62920.574,67985.14,67285.03,67726.85,18164.988,11655.518,31002.334,30403.828,65292.03,66627.51,70601.28,21653.334,4879.5566,14009.633,68346.0,30866.162,16898.535,71330.02,63930.984,
7361,1036.6901178408316,6.4355326,,,,,,,,,,,0,0,0,0,0,764687.25,649725.2,430942.47,580045.44,452282.72,615704.5,403224.7,508799.22,328031.7,441421.78,444107.78,662969.25,794344.8,518366.62,432390.88,295685.97,233489.61,197855.47,189054.84,124365.07,192346.31,238936.47,183498.36,238769.84,716954.9,877408.75,529821.9,928874.2,704055.1,582625.75,1038280.44,361194.7,153111.58,629495.75,281736.38,200019.98,272090.38,
7362,1109.7793396579846,6.436386,,,,,,,,,,,0,0,0,0,0,33883.598,33436.83,16609.531,28416.336,16944.957,35252.812,23603.832,26882.707,20262.545,23710.014,17417.375,30346.006,36796.008,23265.15,44905.07,33866.156,11073.964,9797.975,7117.398,6265.709,9301.01,9433.861,7635.869,11813.003,23210.4,40632.605,21132.303,45357.223,27118.242,25121.809,49344.39,40366.848,7994.2104,26476.334,13709.475,13902.618,15155.916,
7364,408.36784229787855,6.4292793,,,,,,,,,,,118529.164,9522.202,91965.15,113923.125,50714.566,6689.211,20086.934,47648.68,18174.045,31698.768,19864.357,23180.885,27481.082,28326.252,61153.645,22005.844,26141.51,13468.977,29509.791,244807.5,254619.2,19526.643,20027.643,18164.498,21629.596,16280.568,12925.206,9943.8955,26359.602,18729.336,16476.473,21980.969,19801.715,19378.035,21994.533,14283.158,226265.98,19375.664,4947.772,8154.6045,35619.73,14601.596,
7365,656.516363141727,6.436968,,,,,,,,,,,0,0,91820.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198667.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7366,1080.6536301497586,6.4371448,,,,,,,,,,,0,0,0,0,0,316149.34,270350.1,202576.62,275127.53,224161.39,245593.31,174377.98,215694.27,151855.95,192222.95,216264.42,297498.75,292917.9,232152.36,112168.54,81227.26,149231.44,118023.99,122794.71,87332.47,119520.63,156572.14,125755.4,152990.78,312304.03,329287.47,252492.84,319706.6,328460.0,254864.14,401800.94,80613.44,104183.54,273051.22,174570.77,149562.42,162991.75,
7370,1082.6593048459779,6.4319944,,,,,,,,,,,0,0,0,0,0,61384.293,49847.64,36986.836,53052.35,39145.17,53780.4,32669.19,38935.816,28247.248,33052.99,44321.008,56534.83,57508.96,41268.71,17929.13,13554.795,26545.7,22891.34,22631.129,15194.857,23245.22,29599.086,24794.818,29310.205,57529.03,57072.566,48122.805,57219.55,41602.977,46937.426,28222.057,13444.222,19539.617,53444.797,35055.88,26361.229,30468.562,
7371,339.28683081363386,6.4384723,,,,,,,,,,,25861.984,87926.07,36964.92,19023.658,72676.766,58976.62,49471.324,43912.734,55363.59,50332.773,47824.867,34021.72,44334.637,40021.555,34626.54,49905.156,58980.953,58854.4,57413.0,23233.85,19148.184,70040.805,72445.19,76467.6,91194.63,75863.24,78341.94,78870.336,74035.14,61320.14,48306.41,58122.42,51533.95,66739.11,57885.043,64704.004,16010.879,86937.87,59855.5,81414.766,83280.734,79895.25,
7372,588.4166783800239,6.485374,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3610.3982,0,0,0,0,0,0,0,0,0,22569.426,19411.113,0,0,0,0,0,0,0,0,0,0,0,1480.1185,0,934.0719,0,17329.943,0,0,0,0,0,
7373,1102.635437133579,6.4390464,,,,,,,,,,,0,0,0,0,0,104814.14,86639.375,70987.08,88708.945,72793.555,75319.78,59767.152,67755.516,57236.03,64058.215,76399.71,99683.21,98836.945,75077.2,34770.83,25642.387,46180.047,43500.766,42816.227,32269.168,39919.88,53847.637,43562.69,52919.832,101500.74,100307.88,84295.914,101123.41,106310.875,80613.63,115599.44,19775.01,40390.414,83570.68,59431.2,55230.57,55279.234,
7374,518.8481778588111,6.435631,,,,,,,,,,,0,0,0,0,0,11472.884,10353.791,5273.6533,9417.248,5387.1045,8148.9355,4684.965,6032.1084,2386.791,4430.8296,5541.0166,9333.905,13361.104,6691.1562,3569.7668,0,2952.943,2450.4424,3552.3354,2580.6042,1990.3335,3765.8755,3173.9724,2367.475,10936.021,12292.123,6914.3154,14663.716,13371.805,7908.1763,20908.113,0,3046.4517,10776.34,3735.6323,1664.5406,5127.073,
7377,1091.6450521877623,6.43944,,,,,,,,,,,0,0,0,0,0,30346.322,22915.908,18129.799,21992.951,18786.117,20959.875,13041.82,18198.637,13114.309,15160.384,21701.555,26219.67,28349.53,20837.906,7292.708,3463.328,13801.52,9891.861,11418.91,7070.372,9278.622,16103.605,10981.286,14037.354,28304.309,28931.055,24029.059,29377.906,28060.701,23653.914,37005.156,5831.576,8317.998,23663.422,17590.123,14956.08,13471.47,
7380,425.41090049082214,6.4169846,,,,,,,,,,,2788.7485,0,0,0,607.46814,0,0,0,0,0,0,0,0,1054.9197,0,0,0,0,0,7040.3804,9500.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18874.08,0,0,0,0,0,
7381,1170.621666619235,6.440629,,,,,,,,,,,0,0,0,0,0,26506.703,16666.615,12637.639,19366.908,14593.591,15117.511,11560.818,13855.025,11600.797,11124.346,15432.766,26827.982,27215.19,14817.901,3106.1233,2219.0444,10169.0,7765.6733,8455.479,6932.7563,6343.615,9760.84,9012.817,10186.569,28405.531,21430.105,18611.627,22222.877,50389.67,18065.104,35040.93,934.72375,8303.023,17189.031,10801.352,9991.894,9474.776,
7382,520.4858759980417,6.4509854,,,,,,,,,,,44834.594,0,5447.9414,66807.54,898.25665,0,0,861.4578,0,698.87054,0,4868.882,1008.9821,2080.5166,1989.8271,850.313,0,0,0,1078.7373,3830.4353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4245.0674,0,0,0,0,0,
7386,610.4668514210215,6.4440446,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20880.174,21659.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28368.504,0,0,0,0,0,
7388,546.4880930839266,6.4159384,,,,,,,,,,,398133.28,163966.78,310832.28,848975.0,218931.11,62572.184,106685.86,104196.34,87947.086,198834.53,124975.16,270416.3,187177.9,241649.27,104662.41,135699.73,25355.209,10743.006,26572.643,327881.72,343726.03,60082.543,14955.231,56387.08,30974.623,36660.555,56314.957,15913.877,13541.677,13177.211,16958.812,85634.62,13195.346,11071.939,17570.791,13171.341,401348.78,8429.676,25267.525,24084.88,22729.77,25564.334,
7390,532.3912134840035,6.487281,,,,,,,,,,,91808.2,26240.541,55171.65,129239.62,41265.195,5612.422,9268.216,12937.906,6529.121,11221.485,3544.6091,9864.811,9080.358,10873.667,20794.078,1772.1177,16543.732,5941.098,9802.59,6523.7104,11743.607,5301.9883,8145.9663,6347.454,2822.1829,14876.289,4699.206,3147.79,12203.91,2195.6182,4414.8965,8755.027,8517.736,6850.045,6417.292,6816.9688,33805.008,7674.8594,4639.0117,5497.838,15360.051,7127.6953,
7392,549.3185789793965,6.3906026,,,,,,,,,,,0,0,0,0,0,48747.02,32625.01,36215.188,60251.363,42661.82,40695.11,20761.451,47976.676,50679.098,46990.227,69943.125,47355.746,24920.213,48421.438,0,0,14425.765,14089.763,15222.824,12065.143,23637.68,19900.271,31308.527,24706.54,36934.555,49977.03,51116.242,42845.17,56062.04,40170.203,32748.24,0,26553.943,53952.023,11783.367,14864.989,19348.414,
7394,496.4723255435655,6.4644117,,,,,,,,,,,0,0,0,0,0,752.50134,0,2577.2046,700.7904,0,0,1201.8433,1223.338,2291.695,2214.7637,2729.094,0,0,0,40305.418,34151.76,0,0,0,0,0,0,0,0,0,2621.0962,0,0,0,0,0,32487.082,0,1015.9613,0,0,0,
7396,510.4616612812317,6.4618735,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12282.777,30173.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32725.371,0,0,0,0,0,
7400,1116.6510701066638,6.421222,,,,,,,,,,,0,0,0,0,0,30030.457,29665.443,38151.117,33962.465,34361.035,40941.51,27856.234,29511.896,23285.516,37107.992,24777.62,36933.18,46460.285,28570.553,17518.059,11780.358,16691.111,14164.013,18889.383,16694.05,16120.529,14836.74,17904.885,18511.467,46448.348,32307.73,29701.547,25070.475,40569.07,41607.77,29009.42,10300.706,21169.277,38373.84,23003.215,25368.223,19049.676,
7402,437.1931125184838,6.4099727,,,,,,,,,,,0,0,48989.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287843.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49325.6,0,0,0,0,0,
7403,488.30082754960625,6.4776597,,,,,,,,,,,0,0,336399.53,0,2136.4043,0,0,0,0,0,0,9168.799,0,2101.0215,10678.701,0,0,0,0,1824541.8,31868.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509609.5,0,0,0,0,0,
7405,256.26327327228125,6.4597754,,,,,,,,,,,11581.691,12226.946,2229.933,9826.424,39103.062,1571308.6,2093538.8,2250113.5,2140716.0,2350405.0,3084719.5,2060177.2,2052747.8,1855085.4,3534953.0,2082465.8,2043125.8,1269652.9,1949655.1,1844.6761,4089.5466,887593.2,779572.06,1133918.2,934434.4,941789.9,1002002.94,1001627.5,1161670.9,2088370.0,2009054.8,1934408.6,2365468.8,2578717.5,2534746.5,2054152.4,5670.8257,803148.25,2734881.2,966946.0,986154.44,1498701.0,
7407,364.341877256322,6.469555,,,,,,,,,,,188162.56,57402.586,122047.19,325482.22,77355.0,12608.735,24450.697,16347.084,17792.988,47133.01,14547.759,58630.027,25400.762,54531.445,40069.824,30344.209,24672.98,7787.4033,28396.822,136078.03,43321.88,13319.76,11952.808,2671.9146,9365.658,22290.912,8683.401,2125.121,8161.4023,16219.915,23088.143,26897.959,20835.564,7260.5815,15391.348,7951.045,135569.69,18333.195,12372.597,5550.1587,5588.2207,9446.716,
7412,282.27915868159465,6.538055,,,,,,,,,,,0,0,0,0,0,29767.297,56717.438,35117.5,20435.53,53614.387,59166.01,34556.105,63252.348,50822.883,67656.55,32756.914,13898.8,10951.413,45983.81,0,0,9604.807,6953.408,10980.856,8548.044,31608.627,13705.615,16402.09,9001.186,28850.213,34929.625,71415.42,70818.3,45091.473,57232.023,39093.582,0,6070.6562,55504.953,6908.291,11236.919,18129.445,
7413,767.4816701345258,6.492251,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30703.71,0,77359.92,2471.4993,0,0,0,0,0,0,0,0,0,0,0,73495.05,0,0,12252.089,38589.375,
7414,666.6888939132676,6.5174828,,,,,,,,,,,9927.223,5776.1357,1215.5703,0,68314.46,0,0,2651.9963,0,3254.7722,0,49694.965,1216.4363,62548.26,72427.586,0,0,0,0,0,1058.3213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2164.477,0,0,0,0,0,
7415,906.8256099172522,6.522724,,,,,,,,,,,0,54908.824,592.44727,0,17529.887,18984.865,24705.771,24022.266,22399.527,22382.656,26549.04,15428.905,25250.65,11013.297,2599.3965,21309.193,20542.143,29618.062,27893.57,0,0,13255.149,9992.169,15441.954,18802.121,17747.33,18545.71,16186.937,17019.918,22208.2,27574.846,12836.796,32882.855,20837.809,32716.021,33054.5,0,13092.884,31862.127,23969.305,23428.064,24092.832,
7417,576.4174939231966,6.46981,,,,,,,,,,,2659.6165,0,733.69824,7935.5444,0,0,0,0,958.89215,949.9649,0,1209.7047,0,0,0,680.00903,1063.0812,0,0,13289.939,11082.166,0,0,0,0,0,0,0,844.65857,0,945.0212,0,0,774.0212,0,0,24866.764,0,0,0,0,963.3856,
7418,700.4601062708466,6.4747434,,,,,,,,,,,0,0,0,0,0,2827.202,5653.6094,15677.877,4921.724,9788.934,12115.0205,21480.67,12658.229,13365.164,44743.18,15899.601,2336.3696,0,5893.876,0,0,0,0,0,0,0,0,0,0,0,12998.238,7537.7227,0,3837.6284,3963.161,0,0,0,6871.734,0,0,0,
7420,284.29467550220227,6.483508,,,,,,,,,,,8487.319,6201.2695,7750.8403,12032.97,6370.36,88631.82,120920.695,106053.2,145036.38,117765.61,138868.1,108677.69,144634.23,112812.99,145187.83,118619.73,130521.16,89497.58,84909.65,55065.07,71217.89,76030.414,55712.305,60332.977,70038.84,69193.4,57962.902,71403.87,68827.2,118908.37,122884.89,119998.09,100774.516,126439.06,130050.41,104574.06,191624.16,60685.29,124435.38,70991.62,70542.98,93185.25,
7421,392.3732435115876,6.479756,,,,,,,,,,,182345.64,29610.768,119013.06,250396.2,62170.906,24493.266,20290.762,20340.373,21766.402,32821.242,26116.197,109046.73,13195.274,69779.1,63196.78,26004.875,11509.346,15762.568,25049.568,110656.234,25209.08,4918.1045,7671.979,13973.898,11322.564,8147.7607,14434.99,6920.866,6914.016,8026.349,29017.846,30403.043,8397.256,12427.134,13379.147,12743.382,103723.27,5518.6685,7015.457,7051.0107,4089.023,7684.473,
7423,670.4310772266714,6.484241,,,,,,,,,,,0,0,0,0,0,11239.254,13887.185,18273.404,16450.072,14370.928,24068.055,21740.883,19833.35,11329.545,52391.42,14018.854,10577.687,4508.6357,12063.08,0,0,845.7943,0,0,400.83624,803.0217,0,0,1892.2646,17944.668,12198.622,15014.843,14048.936,22437.191,20486.57,8373.895,0,702.17615,19439.83,0,1686.3462,3719.589,
7424,619.3240408907972,6.4848547,,,,,,,,,,,0,0,0,0,0,5952.322,6702.0513,5388.4907,8502.641,4277.731,12972.563,1716.9958,12972.594,3234.0889,30501.215,10742.104,3808.4417,2762.1738,11141.303,0,0,0,593.4897,849.2318,0,0,0,1146.7354,1549.7662,14422.975,8389.949,10412.15,10495.707,23866.555,20412.184,7488.006,0,1297.0864,18610.514,1590.9861,2738.0293,5337.055,
7425,452.3853020468395,6.486782,,,,,,,,,,,0,0,0,0,0,14278.886,29719.385,39543.266,14429.554,29448.953,40728.105,37727.023,38788.44,50669.805,53334.367,40630.805,13354.943,5622.3887,60919.848,0,0,3987.9688,3777.484,8891.757,1067.6885,8476.326,5023.749,9975.077,7874.5215,35668.664,48314.027,36163.715,25397.11,50316.375,31056.822,27984.1,0,5731.125,41162.88,7278.583,6494.14,8553.355,
7426,560.5027374195141,6.432027,,,,,,,,,,,880.7755,0,0,65715.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944.57666,987.29065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173.2045,0,0,0,0,0,
7427,745.4987148772664,6.454076,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77407.88,0,182618.77,29805.256,0,0,5588.9395,0,0,0,0,0,0,0,0,172022.77,0,430.85907,68951.445,106295.734,
7428,798.5056865501338,6.487875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18469.705,14112.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17754.637,0,0,0,0,0,
7429,497.32692051544893,6.487878,,,,,,,,,,,0,0,0,0,0,18725.613,13226.763,14233.578,14357.79,15758.647,14861.412,16129.176,14113.963,13429.0205,17856.885,16642.588,15210.716,15983.219,15671.915,7202.0103,3958.7297,11888.831,13297.425,8987.521,14207.349,11843.316,10108.565,11646.933,11322.833,16021.855,16274.155,16717.156,14123.035,16696.682,23493.777,13217.2705,4665.2593,12925.701,20871.748,12534.9,14870.82,18098.215,
7430,526.4317430346628,6.484522,,,,,,,,,,,35793.082,42676.777,66783.03,15761.224,40717.58,11001.111,44939.42,17623.473,71311.29,31963.363,30307.402,86643.35,13177.698,90910.25,58381.93,38514.543,49844.53,5369.47,24695.88,37146.13,14060.949,6189.1206,20193.828,7594.3076,11067.653,21538.303,23295.488,3383.753,28976.275,35967.39,6604.7734,36214.87,29132.352,31413.484,25340.887,9792.809,53092.582,8816.341,12035.128,5372.752,11379.742,22412.207,
7433,443.33406955204583,6.494245,,,,,,,,,,,30301.547,96124.91,66588.555,0,86835.67,29338.77,69577.12,70066.58,40274.3,89328.76,95422.96,71276.67,69816.96,88159.88,51665.54,100451.31,33923.844,102360.92,93610.65,52136.65,57637.78,78791.42,94029.99,54681.58,97215.26,83287.055,80553.445,93204.055,100691.45,72526.92,96392.14,75671.18,98047.016,102891.375,32188.184,100966.516,59417.293,76814.08,98833.055,67593.94,101514.42,99686.04,
7434,298.34653567710535,6.454837,,,,,,,,,,,3355.522,15955.617,16396.158,3032.3376,30444.354,64636.266,180484.61,267056.16,270409.8,219996.62,245180.14,199651.7,402715.94,190133.69,277595.03,82351.09,251899.39,1461781.2,111506.0,31804.283,29646.25,479113.34,592453.0,87431.516,429385.84,345512.03,138450.38,358450.5,430482.12,131243.83,80660.52,88277.77,98677.34,182801.86,316750.97,80667.32,94707.2,85291.9,175104.31,629635.8,179666.86,112003.23,
7435,628.1946709876204,6.497706,,,,,,,,,,,34292.33,15840.256,27962.658,142464.05,18453.547,13635.692,13153.224,18332.697,10056.547,16741.768,9916.132,22116.326,13793.613,20413.527,20702.81,15490.691,14799.251,12759.096,14355.949,32226.305,24091.56,9063.413,10362.182,10528.757,11053.475,11079.317,10223.007,10238.584,9853.746,12910.304,12077.424,15489.13,12773.884,11552.216,9494.291,12227.24,27410.844,8743.867,12315.637,10425.428,12920.075,11737.007,
7436,1086.7039060431664,6.5558333,,,,,,,,,,,0,0,0,0,0,222990.27,183754.73,118821.39,160841.78,139946.69,163306.48,97373.71,128031.1,6222.069,98183.984,129042.35,194266.06,198145.53,149997.12,67413.94,43868.305,100168.37,83008.08,82411.43,55212.02,83872.51,90499.03,83778.0,107915.04,235678.94,229056.38,166479.17,206962.89,17195.576,192015.84,199691.25,63540.586,71538.0,202618.83,113047.67,88268.766,111006.305,
7437,649.1240076220826,6.498065,,,,,,,,,,,8126.1846,20239.484,14621.571,5310.91,14789.787,13675.218,11497.778,14562.226,10776.022,12723.896,12359.504,12046.531,14463.045,12765.155,10723.473,15663.778,13017.441,12354.317,13296.237,7687.064,6847.2603,10539.482,13677.549,12729.255,14504.753,14577.099,14840.817,13172.939,13866.598,13777.384,12008.367,14827.618,10989.266,13429.435,13086.555,14048.046,5123.098,14388.184,13674.987,14341.438,14041.714,12866.05,
7438,457.3494764176103,6.465636,,,,,,,,,,,22952.691,59811.016,15088.437,0,53135.83,17505.348,36996.695,33181.938,40963.49,18106.18,21629.025,33837.504,49642.684,54738.633,30400.938,18809.682,30896.906,239594.02,10122.7,32671.492,27810.766,23453.896,54278.617,36673.242,17510.623,66584.305,40770.758,43982.13,28457.75,52621.7,14749.289,44306.625,64700.223,49449.28,30672.406,35421.566,2975.8608,64433.348,37280.688,62788.75,59938.02,44290.05,
7440,633.1499679756716,6.4981923,,,,,,,,,,,35826.754,68783.82,52845.785,25318.55,58209.914,45351.82,40912.58,49419.016,42100.84,43727.953,44750.22,43636.73,53777.87,43847.812,37439.97,55190.117,46231.523,40853.938,51125.28,33805.02,26935.486,43630.12,50684.664,49207.54,55535.11,49991.156,49439.266,46760.93,47848.914,41286.04,49506.297,50876.875,43648.195,41545.44,44710.25,46341.438,23729.666,53879.285,44410.867,49256.8,48918.082,50315.11,
7441,551.2680995851518,6.496731,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16259.781,15082.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11670.106,0,0,0,0,0,
7445,642.497668998916,6.496234,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6170.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23166.393,0,0,0,0,0,
7446,487.3601912117404,6.486223,,,,,,,,,,,6745.379,66035.94,25010.426,0,22107.723,42127.0,44037.594,68056.35,23506.455,30941.965,34235.137,40203.7,61196.7,23126.76,36776.973,80714.9,54138.688,21782.412,70012.695,21337.291,9969.43,128008.945,38496.914,15886.473,73200.375,51936.035,6488.666,70728.66,30335.207,15001.678,53797.152,157686.73,60286.25,78843.23,46681.758,45035.656,11512.852,34918.74,112512.03,44886.36,147317.72,38146.47,
7447,641.4440786191844,6.5023017,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11732.518,17091.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34351.99,0,0,0,0,0,
7448,310.31024401957006,6.502303,,,,,,,,,,,4835.7827,6128.333,4713.145,7714.591,6745.688,166727.47,48008.19,147489.05,51428.195,86824.93,58193.465,42950.695,47908.703,59917.19,54496.055,56696.37,137986.72,52434.18,205864.66,67443.84,21553.037,14249.95,50914.23,18194.69,41579.12,43608.133,13649.964,100960.91,14140.886,91473.91,53215.74,51771.11,135199.55,63199.934,133803.66,30893.986,47264.496,19900.371,57228.473,21897.361,12642.871,20374.922,
7449,546.4881376678521,6.4737983,,,,,,,,,,,349672.2,152807.33,264282.75,765317.0,196640.28,42126.78,144077.19,163885.45,30726.676,170225.67,86933.59,215556.3,164891.69,205826.6,232815.86,127278.17,47994.797,30718.223,127129.14,282232.84,287892.25,95131.875,69452.42,35621.332,42117.926,42579.957,56365.562,28350.236,13541.677,19515.473,48165.46,158918.77,46724.156,17469.182,17570.791,14122.653,312628.12,32803.6,60684.883,36691.242,22201.957,24313.793,
7450,378.35759022094453,6.494363,,,,,,,,,,,129738.68,15548.554,21442.727,144904.77,60973.215,13804.388,27188.97,51123.242,33976.31,61819.246,20598.691,46798.758,64665.75,90382.3,79700.67,41313.105,13559.223,26081.084,27418.352,86489.7,89671.95,18911.326,13331.149,9852.879,20406.818,12493.349,8847.674,13835.782,19412.78,26095.998,36182.312,26465.748,19655.95,26429.83,29705.098,10835.187,163155.53,9778.985,18656.87,19841.275,10691.4795,25406.172,
7452,587.5483181147862,6.519057,,,,,,,,,,,0,71606.86,0,0,169594.7,7004.577,23629.553,56797.75,21851.205,69295.2,9712.883,69285.414,51289.754,183926.9,124219.35,18933.793,23520.22,14394.247,31458.873,0,0,6906.269,4249.1333,6243.9653,13433.563,2809.8157,12085.383,2806.89,949.83887,9136.347,20707.557,35880.742,15077.518,792.6034,7279.486,1227.8193,0,19390.191,10249.752,950.8756,11994.824,14911.1045,
7453,764.4579729499401,6.508467,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63299.88,67179.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79121.09,0,0,0,0,0,
7455,802.6163176468704,6.4730725,,,,,,,,,,,163209.14,0,33554.414,0,353.93457,0,0,0,0,0,0,6255.802,0,5517.8193,8219.487,0,0,0,0,26936.871,18215.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66611.42,0,0,0,0,0,
7457,357.26092515077084,6.513497,,,,,,,,,,,234890.53,519281.62,43531.43,9170.341,82223.445,73844.96,152044.7,259247.66,59599.28,104713.63,86271.05,55260.85,83861.94,415242.1,96009.96,341207.12,53270.984,65202.812,70832.805,69168.766,61313.438,80034.11,370948.66,329569.16,81468.18,301479.2,340729.84,104437.555,255952.5,220558.94,189853.36,329925.8,192681.05,56923.652,175163.19,72774.586,63500.8,278853.06,122296.47,136939.75,101184.02,318620.75,
